grid_lat,grid_lon,year,eq_count_3yr,eq_count_1yr,mean_mag_3yr,max_mag_3yr,mean_depth_3yr,seismic_energy_3yr,seismic_energy_1yr,freq_trend,mag_trend,target_count,target_max_mag,target_energy,anomaly_flag,anomaly_score
36,142,2012,416,36,4.707692307692308,6.6,29.221153846153847,44857133168.54909,496183792.7946867,0.1893740136770121,-0.0661988304093563,21,5.6,647283580.1353533,1,0.01964776099751364
36,142,2013,430,21,4.711395348837209,6.6,29.045604651162787,45478738439.36634,647283580.1353533,0.1026392961876832,-0.0470252648736755,24,5.4,244652127.9125411,1,0.026363416230731795
36,142,2014,81,24,4.593827160493827,5.6,27.924074074074078,1388119500.8425815,244652127.9125411,0.8391608391608392,-0.2043859649122801,8,4.8,49315477.59823055,1,0.17538010763334289
36,142,2015,53,8,4.539622641509434,5.6,26.59754716981132,941251185.6461252,49315477.59823055,0.3539823008849557,-0.0761111111111114,7,4.9,48304989.19166416,1,0.25246606591403714
36,142,2016,39,7,4.44871794871795,5.4,28.496666666666663,342272594.7024358,48304989.19166416,0.4347826086956521,-0.041964285714287,8,4.8,68233294.24324727,1,0.2658452308432362
36,142,2017,23,8,4.491304347826087,4.9,24.88739130434782,165853761.03314197,68233294.24324727,1.0526315789473684,0.1283333333333338,9,4.9,72006474.6946298,1,0.2895489409606432
36,142,2018,24,9,4.520833333333333,4.9,24.7525,188544758.1295412,72006474.6946298,1.1842105263157896,0.0555555555555544,7,4.8,37546169.53718032,1,0.2882459456255744
36,142,2019,24,7,4.520833333333333,4.9,23.112916666666667,177785938.4750574,37546169.53718032,0.813953488372093,-0.1504201680672272,12,5.3,205703408.1824789,1,0.29776801624275906
36,142,2020,28,12,4.471428571428572,5.3,24.749642857142856,315256052.41428906,205703408.1824789,1.4814814814814816,-0.052083333333333,53,5.8,1403431026.9613914,1,0.25443806272262653
36,142,2021,72,53,4.568055555555556,5.8,21.18361111111111,1646680604.68105,1403431026.9613914,5.520833333333334,0.1854021847070512,7,4.5,21807001.76879841,1,0.08702186396406109
36,142,2022,72,7,4.5569444444444445,5.8,21.556944444444444,1630941436.9126682,21807001.76879841,0.214723926380368,-0.2846153846153845,7,4.6,32947036.444525924,1,0.2282825869388625
36,142,2023,67,7,4.559701492537313,5.8,21.210597014925376,1458185065.1747155,32947036.444525924,0.2325581395348837,-0.1942857142857139,6,4.6,20145799.158602748,1,0.24119733214888717
36,142,2024,20,6,4.33,4.6,26.53615,74899837.37192708,20145799.158602748,0.8450704225352114,-0.0428571428571418,4,5.1,78328912.84415522,1,0.292670709709862
36,143,2002,3,1,4.833333333333333,5.4,31.266666666666666,144559856.03529269,15848931.924611108,0.9090909090909092,-0.0499999999999998,1,4.5,5623413.251903491,1,0.2856883986435938
36,143,2003,2,1,4.65,4.8,41.9,21472345.1765146,5623413.251903491,1.6666666666666667,-0.2999999999999998,4,4.5,12017022.502061222,1,0.31453973853918027
36,143,2004,6,4,4.383333333333334,4.8,31.566666666666663,33489367.67857582,12017022.502061222,3.636363636363636,-0.4000000000000003,0,0.0,0.0,1,0.30023499214767346
36,143,2005,5,0,4.3,4.5,31.279999999999998,17640435.753964715,0.0,0.0,-0.2999999999999998,1,4.6,7943282.347242805,1,0.31689317356225133
36,143,2006,5,1,4.32,4.6,28.02,19960304.849304028,7943282.347242805,0.4761904761904761,0.3499999999999996,2,4.4,5976334.02050386,1,0.3139070640811865
36,143,2007,3,2,4.4,4.6,31.53333333333333,13919616.367746666,5976334.02050386,3.333333333333333,-0.2999999999999989,6,4.3,13035090.3520583,1,0.3088328977788365
36,143,2008,9,6,4.277777777777779,4.6,23.58888888888889,26954706.71980497,13035090.3520583,3.75,-0.1833333333333344,8,4.4,19176090.06544207,1,0.2895447778728184
36,143,2009,16,8,4.225,4.4,24.06875,38187514.43800423,19176090.06544207,1.951219512195122,-0.0250000000000003,0,0.0,0.0,1,0.2698032960631816
36,143,2010,14,0,4.214285714285714,4.4,23.214285714285715,32211180.417500373,0.0,0.0,-0.2142857142857144,124,5.7,1458962570.3212235,1,0.2902504066400959
36,143,2011,132,124,4.478787878787879,5.7,26.699242424242424,1478138660.3866658,1458962570.3212235,30.243902439024392,0.2834677419354836,7,4.6,37768324.47330222,-1,-0.008826082309334682
36,143,2012,131,7,4.493893129770993,5.7,26.937404580152677,1496730894.794526,37768324.47330222,0.1127214170692431,-0.0388248847926266,8,4.9,77293888.56136492,1,0.18286531436300818
36,143,2013,139,8,4.500719424460431,5.7,26.61568345323741,1574024783.3558908,77293888.56136492,0.1219512195121951,0.1186068702290077,7,4.8,45468318.37683754,1,0.18347126586488133
36,143,2014,22,7,4.5181818181818185,4.9,27.190909090909088,160530531.41150463,45468318.37683754,0.9210526315789476,-0.0685714285714302,4,5.4,140635278.16345936,1,0.3004816553680102
36,143,2015,19,4,4.573684210526315,5.4,24.156315789473684,263397485.10166177,140635278.16345936,0.5263157894736842,0.1283333333333338,2,4.6,11924354.052777782,1,0.29055061265971727
36,143,2016,13,2,4.538461538461538,5.4,27.526153846153843,198027950.5930747,11924354.052777782,0.3571428571428571,-0.0454545454545449,1,4.5,5623413.251903491,1,0.30779962338789846
36,143,2017,7,1,4.6000000000000005,5.4,25.16142857142857,158183045.46814063,5623413.251903491,0.3225806451612903,-0.1166666666666662,1,4.4,3981071.7055349774,1,0.31213291395238657
36,143,2018,4,1,4.475,4.6,28.39,21528839.01021625,3981071.7055349774,0.625,-0.0999999999999996,4,4.7,28519286.782128017,1,0.3235718456945457
36,143,2019,6,4,4.483333333333333,4.7,13.985,38123771.73956648,28519286.782128017,3.636363636363636,0.0499999999999998,2,4.6,13566695.599146295,1,0.3094306805915789
36,143,2020,7,2,4.499999999999999,4.7,10.0,46067054.08680929,13566695.599146295,0.7692307692307692,0.0700000000000002,8,5.3,121570644.09382546,1,0.31738223210903693
36,143,2021,14,8,4.5214285714285705,5.3,10.0,163656626.47509977,121570644.09382546,2.5806451612903225,0.0083333333333346,1,4.8,15848931.924611108,1,0.28020817296673556
36,143,2022,11,1,4.554545454545454,5.3,10.0,150986271.6175829,15848931.924611108,0.196078431372549,0.2700000000000004,3,5.0,35853697.077571,1,0.305705606853706
36,143,2023,12,3,4.533333333333332,5.3,10.0,173273273.0960076,35853697.077571,0.6521739130434783,-0.0888888888888885,2,4.7,14038567.4742841,1,0.31037901245006505
36,143,2024,6,2,4.533333333333334,5.0,9.433833333333334,65741196.4764662,14038567.4742841,0.9523809523809524,-0.0499999999999998,2,4.6,13566695.599146295,1,0.31793218878454554
36,144,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,144,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,26,4.8,136203515.9542581,1,0.3297599860652024
36,144,2011,26,26,4.396153846153846,4.8,23.50769230769231,136203515.9542581,136203515.9542581,260.0,0.3961538461538456,1,4.6,7943282.347242805,1,0.08009050877705881
36,144,2012,27,1,4.403703703703704,4.8,23.48888888888889,144146798.30150095,7943282.347242805,0.0763358778625954,0.203846153846154,3,4.6,14979233.143769048,1,0.28529137394678505
36,144,2013,30,3,4.403333333333333,4.8,23.582,159126031.44526997,14979233.143769048,0.2205882352941176,-0.0037037037037039,3,5.0,39241452.16855616,1,0.28895914426512487
36,144,2014,7,3,4.5,5.0,28.24142857142857,62163967.659568,39241452.16855616,1.4285714285714286,0.1166666666666671,0,0.0,0.0,1,0.3187839191982899
36,144,2015,6,0,4.483333333333333,5.0,29.115,54220685.3123252,0.0,0.0,-0.4833333333333334,1,4.6,7943282.347242805,1,0.3160722775056031
36,144,2016,4,1,4.575,5.0,29.8075,47184734.51579897,7943282.347242805,0.625,0.0333333333333332,3,5.3,98729578.77081288,1,0.31962520925789156
36,144,2017,4,3,4.699999999999999,5.3,11.0575,106672861.11805569,98729578.77081288,5.0,0.1333333333333337,0,0.0,0.0,1,0.27417630519678504
36,144,2018,4,0,4.699999999999999,5.3,11.0575,106672861.11805569,0.0,0.0,-0.6999999999999993,2,4.4,7962143.411069955,1,0.28851813288797834
36,144,2019,5,2,4.6000000000000005,5.3,9.286,106691722.18188284,7962143.411069955,1.25,-0.333333333333333,2,4.8,18667314.85587556,1,0.30661465761895856
36,144,2020,4,2,4.475,4.8,15.46,26629458.26694551,18667314.85587556,1.818181818181818,0.1499999999999994,1,4.6,7943282.347242805,1,0.322936951373312
36,144,2021,5,1,4.5,4.8,14.368,34572740.61418831,7943282.347242805,0.4761904761904761,0.125,0,0.0,0.0,1,0.32646325355767897
36,144,2022,3,0,4.566666666666666,4.8,17.28,26610597.203118365,0.0,0.0,-0.5666666666666664,0,0.0,0.0,1,0.30962876743083784
36,144,2023,1,0,4.6,4.6,10.0,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.30961388069505097
36,144,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.4,3981071.7055349774,1,0.3297599860652024
36,145,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.3,2818382.9312644494,1,0.3297599860652024
36,145,2006,1,1,4.3,4.3,30.8,2818382.9312644494,2818382.9312644494,10.0,0.2999999999999998,0,0.0,0.0,1,0.2673963820333789
36,145,2007,1,0,4.3,4.3,30.8,2818382.9312644494,0.0,0.0,-0.2999999999999998,0,0.0,0.0,1,0.32058213018873977
36,145,2008,1,0,4.3,4.3,30.8,2818382.9312644494,0.0,0.0,-0.2999999999999998,0,0.0,0.0,1,0.32058213018873977
36,145,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3,4.8,26610597.20311836,1,0.3297599860652024
36,145,2011,3,3,4.566666666666666,4.8,34.666666666666664,26610597.20311836,26610597.20311836,30.0,0.5666666666666664,1,4.6,7943282.347242805,1,0.20826721313827018
36,145,2012,4,1,4.574999999999999,4.8,28.5,34553879.55036117,7943282.347242805,0.625,0.0333333333333332,0,0.0,0.0,1,0.3209365193615172
36,145,2013,4,0,4.574999999999999,4.8,28.5,34553879.55036117,0.0,0.0,-0.5749999999999993,0,0.0,0.0,1,0.30821715950756545
36,145,2014,1,0,4.6,4.6,10.0,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.30961388069505097
36,145,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
36,145,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.2,1995262.3149688828,1,0.3297599860652024
37,123,2009,1,1,4.2,4.2,10.0,1995262.3149688828,1995262.3149688828,10.0,0.2000000000000001,0,0.0,0.0,1,0.24433457495307515
37,123,2010,1,0,4.2,4.2,10.0,1995262.3149688828,0.0,0.0,-0.2000000000000001,0,0.0,0.0,1,0.3048133687032712
37,123,2011,1,0,4.2,4.2,10.0,1995262.3149688828,0.0,0.0,-0.2000000000000001,0,0.0,0.0,1,0.3048133687032712
37,123,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,123,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,5.0,31622776.60168379,1,0.3297599860652024
37,124,2014,1,1,5.0,5.0,17.93,31622776.60168379,31622776.60168379,10.0,1.0,0,0.0,0.0,1,0.17799407714971122
37,124,2015,1,0,5.0,5.0,17.93,31622776.60168379,0.0,0.0,-1.0,0,0.0,0.0,1,0.25290430731169833
37,124,2016,1,0,5.0,5.0,17.93,31622776.60168379,0.0,0.0,-1.0,0,0.0,0.0,1,0.25290430731169833
37,124,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,124,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,5.3,89125093.8133744,1,0.3297599860652024
37,130,2004,1,1,5.3,5.3,29.2,89125093.8133744,89125093.8133744,10.0,1.2999999999999998,0,0.0,0.0,1,0.1247264398547373
37,130,2005,1,0,5.3,5.3,29.2,89125093.8133744,0.0,0.0,-1.2999999999999998,0,0.0,0.0,1,0.2035853531026362
37,130,2006,1,0,5.3,5.3,29.2,89125093.8133744,0.0,0.0,-1.2999999999999998,0,0.0,0.0,1,0.2035853531026362
37,130,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,130,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.5,5623413.251903491,1,0.3297599860652024
37,134,2003,1,1,4.5,4.5,386.3,5623413.251903491,5623413.251903491,10.0,0.5,0,0.0,0.0,1,0.21262145860885817
37,134,2004,1,0,4.5,4.5,386.3,5623413.251903491,0.0,0.0,-0.5,0,0.0,0.0,1,0.26808477290505656
37,134,2005,1,0,4.5,4.5,386.3,5623413.251903491,0.0,0.0,-0.5,0,0.0,0.0,1,0.26808477290505656
37,134,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.2,1995262.3149688828,1,0.3297599860652024
37,134,2014,1,1,4.2,4.2,412.27,1995262.3149688828,1995262.3149688828,10.0,0.2000000000000001,0,0.0,0.0,1,0.20496872681373673
37,134,2015,1,0,4.2,4.2,412.27,1995262.3149688828,0.0,0.0,-0.2000000000000001,0,0.0,0.0,1,0.2648217107557277
37,134,2016,1,0,4.2,4.2,412.27,1995262.3149688828,0.0,0.0,-0.2000000000000001,0,0.0,0.0,1,0.2648217107557277
37,134,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
37,134,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.3,2818382.9312644494,1,0.3297599860652024
37,135,2002,8,1,4.4,5.9,288.5375,727811381.4206198,1412537.5446227526,0.2777777777777778,-0.3428571428571434,0,0.0,0.0,1,0.24259950089080295
37,135,2003,4,0,4.125,4.2,380.925,6232874.948837141,0.0,0.0,-0.125,4,4.6,14749429.142023288,1,0.24006337258384802
37,135,2004,5,4,4.26,4.6,374.14,16161966.68664604,14749429.142023288,6.666666666666667,0.2000000000000001,7,5.9,729210534.6492803,1,0.2313576428060362
37,135,2005,11,7,4.427272727272728,5.9,376.5,743959963.7913038,729210534.6492803,3.333333333333333,0.2000000000000001,2,4.5,8441796.18316794,1,0.15442279153397487
37,135,2006,13,2,4.423076923076923,5.9,378.3538461538462,752401759.9744716,8441796.18316794,0.3571428571428571,-0.0272727272727273,3,6.8,15853162845.086996,1,0.2310842403738374
37,135,2007,12,3,4.625,6.8,375.225,16590815175.919443,15853162845.086996,0.6521739130434783,0.5888888888888886,1,4.5,5623413.251903491,1,0.008665674291832959
